 Iteration	g0	g1	penalK	penalG	eta	beta	pAgg	change	lambda1	lambda2	Compliance	Vol. Frac.	CPU time	Real time
767	0.5695	-1.97e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.781e-03	1.338e-07	1.276e+00	1.282820e+01	0.1390	1.737656e+02	3.383e+01
768	0.5695	-1.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.572e-03	1.338e-07	1.277e+00	1.283264e+01	0.1390	1.575156e+02	3.090e+01
769	0.5695	-1.91e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.443e-03	1.339e-07	1.274e+00	1.283668e+01	0.1390	1.599375e+02	3.132e+01
770	0.5694	-1.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.293e-03	1.339e-07	1.276e+00	1.284188e+01	0.1390	1.600781e+02	3.112e+01
771	0.5694	-1.89e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.060e-03	1.341e-07	1.271e+00	1.284615e+01	0.1390	1.742656e+02	3.366e+01
772	0.5694	-1.89e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.393e-03	1.338e-07	1.276e+00	1.285354e+01	0.1390	1.725781e+02	3.380e+01
773	0.5693	-1.91e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.274e-03	1.347e-07	1.266e+00	1.285672e+01	0.1390	1.758906e+02	3.464e+01
774	0.5693	-1.95e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.040e-02	1.333e-07	1.280e+00	1.287059e+01	0.1390	1.722500e+02	3.371e+01
775	0.5692	-2.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.731e-03	1.360e-07	1.253e+00	1.286740e+01	0.1390	1.539375e+02	3.042e+01
776	0.5692	-2.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.795e-02	1.316e-07	1.302e+00	1.289630e+01	0.1390	1.497500e+02	2.957e+01
777	0.5692	-2.40e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.511e-02	1.366e-07	1.236e+00	1.287170e+01	0.1390	1.731094e+02	3.385e+01
778	0.5692	-2.66e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.105e-02	1.328e-07	1.300e+00	1.290676e+01	0.1390	1.609531e+02	3.158e+01
779	0.5692	-2.69e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.275e-03	1.341e-07	1.274e+00	1.289558e+01	0.1390	1.735781e+02	3.391e+01
780	0.5691	-2.63e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.002e-03	1.339e-07	1.280e+00	1.290121e+01	0.1390	1.593125e+02	3.084e+01
781	0.5691	-2.57e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.539e-03	1.340e-07	1.278e+00	1.290357e+01	0.1390	1.625781e+02	3.170e+01
782	0.5691	-2.52e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.527e-03	1.341e-07	1.276e+00	1.290693e+01	0.1390	1.652969e+02	3.215e+01
783	0.5690	-2.49e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.542e-03	1.341e-07	1.274e+00	1.291096e+01	0.1390	1.799062e+02	3.509e+01
784	0.5690	-2.47e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.814e-03	1.342e-07	1.272e+00	1.291519e+01	0.1390	1.610625e+02	3.152e+01
785	0.5689	-2.46e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.821e-03	1.342e-07	1.271e+00	1.292011e+01	0.1390	1.613750e+02	3.194e+01
786	0.5689	-2.47e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.563e-03	1.343e-07	1.268e+00	1.292539e+01	0.1390	1.526094e+02	3.014e+01
787	0.5688	-2.50e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.802e-03	1.344e-07	1.269e+00	1.293157e+01	0.1390	1.752188e+02	3.420e+01
788	0.5687	-2.54e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.053e-02	1.346e-07	1.266e+00	1.293792e+01	0.1390	1.535938e+02	3.050e+01
789	0.5687	-2.61e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.212e-02	1.341e-07	1.270e+00	1.294634e+01	0.1390	1.679531e+02	3.298e+01
790	0.5686	-2.68e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.142e-02	1.350e-07	1.260e+00	1.294884e+01	0.1390	1.462812e+02	2.914e+01
791	0.5685	-2.76e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.164e-02	1.330e-07	1.267e+00	1.296117e+01	0.1390	1.467344e+02	2.912e+01
792	0.5685	-2.82e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.234e-02	1.363e-07	1.240e+00	1.295038e+01	0.1390	1.724531e+02	3.374e+01
793	0.5684	-2.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.019e-02	1.320e-07	1.274e+00	1.297900e+01	0.1390	1.579844e+02	3.081e+01
794	0.5684	-2.99e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.445e-02	1.354e-07	1.241e+00	1.295591e+01	0.1390	1.619062e+02	3.180e+01
795	0.5684	-3.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.336e-02	1.339e-07	1.260e+00	1.297403e+01	0.1390	1.588750e+02	3.120e+01
796	0.5683	-2.91e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.669e-03	1.341e-07	1.255e+00	1.297325e+01	0.1390	1.603125e+02	3.137e+01
797	0.5683	-2.81e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.804e-03	1.340e-07	1.257e+00	1.297491e+01	0.1390	1.649375e+02	3.207e+01
798	0.5683	-2.72e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.917e-03	1.341e-07	1.256e+00	1.297598e+01	0.1390	1.627812e+02	3.175e+01
799	0.5683	-2.63e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.898e-03	1.341e-07	1.256e+00	1.297746e+01	0.1390	1.634688e+02	3.184e+01
800	0.5682	-2.54e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.886e-03	1.340e-07	1.256e+00	1.297936e+01	0.1390	1.825938e+02	3.549e+01
